/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/principi-per-la-definizione-dei-corrispettivi-di-riproduzione.html,26,16,00:01:59,1,"0,00%","26,92%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati/f.-metadati-per-la-conservazione.html,26,13,00:00:36,0,"0,00%","3,85%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/giugno-2022/allegato-faq-per-la-pubblicazione-dei-dati-aperti.html,26,13,00:01:00,4,"75,00%","26,92%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno2022/scopo-del-piano-e-destinatari.html,26,10,00:01:19,1,"0,00%","11,54%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/consultazione/premessa.html,26,13,00:00:08,0,"0,00%","3,85%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/consultazione/il-dmp-nel-piano-nazionale-di-digitalizzazione.html,25,13,00:02:11,5,"40,00%","12,00%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/consultazione/struttura-dmp.html,25,9,00:00:11,0,"0,00%","4,00%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/giugno-2022/scheda-progetto/open-data.html,25,12,00:00:17,1,"0,00%","16,00%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno2022/contesto-di-riferimento.html,25,10,00:02:34,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/modalita-di-pubblicazione-online-delle-riproduzioni-digitali-e-scelta-delle-licenze-duso-da-adottare/licenze-e-termini-duso.html,24,12,00:00:22,2,"0,00%","25,00%","0,00 €"
